drugbank_id,name,cas,smiles
DB01850,"(2S,3S,8S,9S)-3-amino-9-methoxy-2,6,8-trimethyl-10-phenyldeca-4,6-dienoic acid",,CO[C@H](CC1=CC=CC=C1)[C@H](C)\C=C(/C)\C=C\[C@H](N)[C@H](C)C(O)=O
DB01851,Tetrabutylammonium Ion,2052-49-5,CCCC[N+](CCCC)(CCCC)CCCC
DB01852,Kaempherol,520-18-3,OC1=CC=C(C=C1)C1=C(O)C(=O)C2=C(O1)C=C(O)C=C2O
DB01853,Bacteriochlorophyll A,17499-98-8,[Mg++].CC[C@@H]1[C@@H](C)\C2=C\C3=C(C(C)=O)C(C)=C([N-]3)\C=C3/N=C([C@@H](CCC(=O)OC\C=C(/C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)[C@@H]3C)C3=C4[N-]\C(=C/C1=N2)C(C)=C4C(=O)[C@@H]3C(=O)OC
DB01854,5-Bromonicotinamide,28733-43-9,NC(=O)C1=CN=CC(Br)=C1
DB01855,5-(Hydroxy-Methyl-Amino)-3-Methyl-Pyrrolidine-2-Carboxylic Acid,,[H][C@@]1(C)C[C@]([H])(N[C@@]1([H])C(O)=O)N(C)O
DB01856,Pimelic Acid,111-16-0,OC(=O)CCCCCC(O)=O
DB01857,Phosphoaspartate,,N[C@@H](CC(=O)OP(O)(O)=O)C(O)=O
DB01858,[1-(4-Fluorobenzyl)Cyclobutyl]Methyl (1s)-1-[Oxo(1h-Pyrazol-5-Ylamino)Acetyl]Pentylcarbamate,,[H][C@@](CCCC)(NC(=O)OCC1(CC2=CC=C(F)C=C2)CCC1)C(=O)C(=O)NC1=CC=NN1
DB01859,4-CDP-2-C-methyl-D-erythritol 2-phosphate,263016-95-1,C[C@@](CO)(OP(O)(O)=O)[C@H](O)COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=CC(N)=NC1=O
DB01860,Cordycepin Triphosphate,1973/4/1,[H][C@@]1(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C[C@@]([H])(O)[C@@]([H])(O1)N1C=NC2=C(N)N=CN=C12
DB01861,Uridine diphosphate glucose,133-89-1,OC[C@H]1O[C@H](OP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)N2C=CC(=O)NC2=O)[C@H](O)[C@@H](O)[C@@H]1O
DB01862,Isopropyl beta-D-thiogalactopyranoside,367-93-1,CC(C)S[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O
DB01863,"Inositol 1,3,4,5-Tetrakisphosphate",,O[C@H]1[C@@H](OP(O)(O)=O)[C@H](O)[C@@H](OP(O)(O)=O)[C@H](OP(O)(O)=O)[C@H]1OP(O)(O)=O
DB01864,5'-Guanosine-Diphosphate-Monothiophosphate,37589-80-3,NC1=NC2=C(N=CN2[C@@H]2O[C@H](COP(O)(=O)OP(O)(=O)OP(O)(O)=S)[C@@H](O)[C@H]2O)C(=O)N1
DB01865,3-(6-Aminopyridin-3-Yl)-N-Methyl-N-[(1-Methyl-1h-Indol-2-Yl)Methyl]Acrylamide,,CN(CC1=CC2=C(C=CC=C2)N1C)C(=O)\C=C\C1=CN=C(N)C=C1
DB01866,RU79256,,[H][C@](C(O)=O)(C1=CC=CC=C1)S(O)(=O)=O
DB01868,Glycyl-L-a-Aminopimelyl-E-(D-2-Aminoethyl)Phosphonate,,[H][C@](C)(N=C([O-])CCCC[C@]([H])(N=C(O)CN)C(O)=O)P(O)(O)=O
DB01870,"1,4-dithio-alpha-D-glucopyranose",,[H][C@@]1(O)[C@@]([H])(O)[C@]([H])(S)[C@@]([H])(CO)O[C@]1([H])S
DB01871,[1-(1-Benzyl-3-Hydroxy-2-Oxo-Propylcarbamoyl)-2-Phenyl-Ethyl]-Carbamic Acid Benzyl Ester,,[H][C@@](CC1=CC=CC=C1)(NC(=O)[C@]([H])(CC1=CC=CC=C1)NC(=O)OCC1=CC=CC=C1)C(=O)CO
DB01872,2-deoxy-2-acetamido-beta-D-galactose-4-sulfate,,CC(=O)N[C@H]1[C@H](O)O[C@H](CO)[C@H](OS(O)(=O)=O)[C@@H]1O
DB01873,Epothilone D,189453-10-9,[H][C@]1(C\C=C(C)/CCC[C@H](C)[C@H](O)[C@@H](C)C(=O)C(C)(C)[C@@H](O)CC(=O)O1)C(\C)=C\C1=CSC(C)=N1
DB01874,Tropinone,532-24-1,CN1[C@H]2CC[C@@H]1CC(=O)C2
DB01875,8-azaxanthine,1468-26-4,O=C1NC2=C(NN=N2)C(=O)N1
DB01876,Bis(5-Amidino-2-Benzimidazolyl)Methanone,,NC(=N)C1=CC2=C(C=C1)N=C(N2)C(=O)C1=NC2=C(N1)C=CC(=C2)C(N)=N
DB01877,"N-Hydroxy 1n(4-Methoxyphenyl)Sulfonyl-4-(Z,E-N-Methoxyimino)Pyrrolidine-2r-Carboxamide",,CON[C@H]1C[C@@H](N(C1)S(=O)(=O)C1=CC=C(OC)C=C1)C(=O)NO
DB01878,Benzophenone,119-61-9,O=C(C1=CC=CC=C1)C1=CC=CC=C1
DB01879,(S)-2-{Methyl-[2-(Naphthalene-2-Sulfonylamino)-5-(Naphthalene-2-Sulfonyloxy)-Benzoyl]-Amino}-Succinicacid,,[H][C@@](CC(O)=O)(N(C)C(=O)C1=C(NS(=O)(=O)C2=CC3=CC=CC=C3C=C2)C=CC(OS(=O)(=O)C2=CC3=CC=CC=C3C=C2)=C1)C(O)=O
DB01880,"3,4-Dihydroxycinnamic Acid",331-39-5,OC(=O)\C=C\C1=CC(O)=C(O)C=C1
DB01881,"2-Methylpentane-1,2,4-Triol",,[H][C@@](C)(O)C[C@](C)(O)CO
DB01882,"(2s)-2-Amino-4-(Methylsulfanyl)-1-Pyridin-2-Ylbutane-1,1-Diol",,[H][C@](N)(CCSC)C(O)(O)C1=CC=CC=N1
DB01883,N-(Sulfanylacetyl)Tyrosylprolylmethioninamide,,[H][C@@](CCSC)(NC(=O)[C@]1([H])CCCN1C(=O)[C@]([H])(CC1=CC=C(O)C=C1)NC(=O)CS)C(N)=O
DB01884,2-Amino-3-Methyl-1-Pyrrolidin-1-Yl-Butan-1-One,,[H][C@](N)(C(C)C)C(=O)N1CCCC1
DB01885,D-Galctopyranosyl-1-On,15892-28-1,[H][C@]1(O)C(=O)O[C@]([H])(CO)[C@]([H])(O)[C@]1([H])O
DB01887,"N,N-[2,5-O-Dibenzyl-glucaryl]-DI-[1-amino-indan-2-OL]",,[H]N([C@@H]1CO[C@H](CO)C1)C(=O)[C@H](OCC1=CC=CC=C1)[C@H](O)[C@@H](O)[C@@H](OCC1=CC=CC=C1)C(=O)N([H])[C@@H]1[C@H](O)CC2=CC=CC=C12
DB01888,"4-[5-(Trans-4-Aminocyclohexylamino)-3-Isopropylpyrazolo[1,5-a]Pyrimidin-7-Ylamino]-N,N-Dimethylbenzenesulfonamide",,CC(C)C1=C2N=C(N[C@H]3CC[C@H](N)CC3)C=C(NC3=CC=C(C=C3)S(=O)(=O)N(C)C)N2N=C1
DB01889,"16,17-Androstene-3-Ol",7148-51-8,[H][C@@]12CC=C[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])C[C@]([H])(O)CC[C@]12C
DB01890,"N,N-Bis(3-(D-gluconamido)propyl)deoxycholamide",86303-23-3,[H][C@@]1(CC[C@@]2([H])[C@]3([H])CC[C@]4([H])C[C@H](O)CC[C@]4(C)[C@@]3([H])C[C@H](O)[C@]12C)[C@H](C)CCC(=O)N(CCCNC(=O)[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO)CCCNC(=O)[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO
DB01891,Tl-3-093,,[H][C@@](CO)(CC1=CC=CC=C1)NC(=O)[C@@]([H])(NC(=O)[C@]([H])(C)NC(=O)OCC1=CC=CC=C1)C(C)C
DB01892,Hyperforin,11079-53-1,CC(C)C(=O)[C@@]12C(O)=C(CC=C(C)C)C(=O)[C@@](CC=C(C)C)(C[C@H](CC=C(C)C)[C@@]1(C)CCC=C(C)C)C2=O
DB01893,N6-Benzyl Adenosine-5'-Diphosphate,,[H][C@]1(COP(O)(=O)OP(O)(O)=O)O[C@@]([H])(N2C=NC3=C(NCC4=CC=CC=C4)N=CN=C23)[C@]([H])(O)[C@]1([H])O
DB01895,Aspartyl-Adenosine-5'-Monophosphate,,[H][C@](N)(CC(O)=O)C(=O)OP(O)(=O)OC[C@@]1([H])O[C@@]([H])(N2C=NC3=C(N)N=CN=C23)[C@]([H])(O)[C@]1([H])O
DB01896,M-Aminophenylboronic Acid,,NC1=CC=CC(=C1)B(O)O
DB01897,2-(2f-Benzothiazolyl)-5-Styryl-3-(4f-Phthalhydrazidyl)Tetrazolium Chloride,,O=C1NNC(=O)C2=CC(=CC=C12)[N+]1=NC(\C=C\C2=CC=CC=C2)=NN1C1=NC2=C(S1)C=CC=C2
DB01898,"(2S,3S)-2-azanyl-3-methyl-pentanedioic acid",,[H][C@](C)(CC(O)=O)[C@]([H])(N)C(O)=O
DB01899,Nd1-Phosphonohistidine,,N[C@@H](CC1=C[NH+]=CN1P(O)(O)=O)C(O)=O
DB01901,Sucrosofate,57680-56-5,OS(=O)(=O)OC[C@H]1O[C@@](COS(O)(=O)=O)(O[C@H]2O[C@H](COS(O)(=O)=O)[C@@H](OS(O)(=O)=O)[C@H](OS(O)(=O)=O)[C@H]2OS(O)(=O)=O)[C@@H](OS(O)(=O)=O)[C@@H]1OS(O)(=O)=O
DB01902,"1-Ethyl-Pyrrolidine-2,5-Dione",,CCN1C(=O)CCC1=O
DB01903,5-Bromo-2'-deoxyuridine 5'-(dihydrogen phosphate),51432-32-7,O[C@H]1C[C@@H](O[C@@H]1COP(O)(O)=O)N1C=C(Br)C(=O)NC1=O
DB01905,2-(2-Hydroxy-5-Methoxy-Phenyl)-1h-Benzoimidazole-5-Carboxamidine,,COC1=CC=C(O)C(=C1)C1=NC2=C(N1)C=CC(=C2)C(N)=[NH2+]
DB01906,"3-(5-amino-7-hydroxy-(1,2,3)triazolo(4,5-d)pyrimidin-2-yl)benzoic acid",,NC1=NC2=NN(N=C2C(O)=N1)C1=CC(=CC=C1)C(O)=O
DB01908,RU85493,,CC(=O)N[C@@H](CC1=CC=C(OCC(O)=O)C(=C1)P(O)(O)=O)C(=O)N[C@H]1CCCCN(CC2=CC=C(C=C2)C2=CC=CC=C2)C1=O
DB01909,Alpha-Cyclodextrin (Cyclohexa-Amylose),10016-20-3,[H][C@]1(CO)O[C@]2([H])O[C@]3([H])[C@@]([H])(CO)O[C@]([H])(O[C@]4([H])[C@@]([H])(CO)O[C@]([H])(O[C@]5([H])[C@@]([H])(CO)O[C@]([H])(O[C@]6([H])[C@@]([H])(CO)O[C@]([H])(O[C@]7([H])[C@@]([H])(CO)O[C@]([H])(O[C@@]1([H])[C@]([H])(O)[C@@]2([H])O)[C@]([H])(O)[C@@]7([H])O)[C@]([H])(O)[C@@]6([H])O)[C@]([H])(O)[C@@]5([H])O)[C@]([H])(O)[C@@]4([H])O)[C@]([H])(O)[C@@]3([H])O
DB01910,Sinefungin,58944-73-3,[H][C@](N)(CC[C@]([H])(N)C(O)=O)C[C@@]1([H])O[C@@]([H])(N2C=NC3=C(N)N=CN=C23)[C@]([H])(O)[C@]1([H])O
DB01911,N-Methylmesoporphyrin,142234-85-3,CCC1=C(C)C2=CC3=C(CC)C(C)=C(C=C4N=C(C=C5N\C(=C/C1=N2)C(C)=C5CCC(O)=O)C(CCC(O)=O)=C4C)N3C
DB01912,"2,2':6',2''-Terpyridine Platinum(Ii)",,[Cl-].[Pt++].C1=CC=C(N=C1)C1=CC=CC(=N1)C1=CC=CC=N1
DB01914,D-glucose,50-99-7,[H][C@@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]([H])(O)C=O
DB01915,S-Hydroxycysteine,,N[C@@H](CSO)C(O)=O
DB01917,Putrescine,110-60-1,NCCCCN
DB01918,[Methyltelluro]Acetate,,C[Te]CC([O-])=O
DB01919,Pentanal,110-62-3,CCCCC=O
DB01920,1-O-[O-Nitrophenyl]-Beta-D-Galactopyranose,,[H][C@]1(CO)O[C@@]([H])(OC2=CC=CC=C2N(=O)=O)[C@]([H])(O)[C@@]([H])(O)[C@@]1([H])O
DB01921,Xylose-derived lactam oxime,,[H]N(O)C1=NC[C@@H](O)[C@H](O)[C@H]1O
DB01922,"Maltosyl-Alpha (1,4)-D-Gluconhydroximo-1,5-Lactam",,[H][C@]1(CO)O[C@]([H])(O[C@]2([H])[C@@]([H])(CO)O[C@]([H])(O[C@]3([H])[C@@]([H])(CO)N=C(NO)[C@]([H])(O)[C@@]3([H])O)[C@]([H])(O)[C@@]2([H])O)[C@]([H])(O)[C@@]([H])(O)[C@]1([H])O
DB01923,L-Xylulose 5-Phosphate,60802-29-1,[H][C@](O)(COP(O)(O)=O)[C@@]([H])(O)C(=O)CO
DB01924,Benzhydroxamic Acid,495-18-1,ONC(=O)C1=CC=CC=C1
DB01925,"2'-Chloro-Biphenyl-2,3-Diol",,OC1=CC=CC(=C1O)C1=C(Cl)C=CC=C1
DB01926,Carboxymycobactin S,,C[C@H]1C[C@H](O)N[C@@H]2CCCCN(O[Fe@@]34O[C@@H](\C=C\CCCCCCC(O)=O)[N@](CCCC[C@H](NC(=O)[C@H]5COC(=N5)C5=CC=CC=C5O3)C(=O)O1)O4)C2=O
DB01927,Duroquinone,527-17-3,CC1=C(C)C(=O)C(C)=C(C)C1=O
DB01929,"5-Chloryl-2,4,6-quinazolinetriamine",,NC1=C(C2=C(N)N=C(N)N=C2C=C1)[Cl](=O)=O
DB01930,"2,4-Dihydroxy-3,3-Dimethyl-Butyrate",470-29-1,CC(C)(CO)[C@@H](O)C([O-])=O
DB01931,"5,7-Dichlorokynurenic acid",131123-76-7,OC(=O)C1=CC(O)=C2C(Cl)=CC(Cl)=CC2=N1
DB01932,5-Methylpyrrole,616-43-3,CC1=CNC=C1
DB01933,7-Hydroxystaurosporine,112953-11-4,[H][C@]12C[C@@H](NC)[C@@H](OC)[C@](C)(O1)N1C3=C(C=CC=C3)C3=C4[C@@H](O)NC(=O)C4=C4C5=C(C=CC=C5)N2C4=C13
DB01934,Arylomycin A2,,CC(C)CCCCCCCCC(=O)N(C)[C@H](CO)C(=O)N[C@H](C)C(=O)NCC(=O)N(C)[C@H]1C2=CC(=C(O)C=C2)C2=CC(C[C@H](NC(=O)[C@H](C)NC1=O)C(O)=O)=CC=C2O
DB01935,3-{[(1r)-1-Benzyl-2-Sulfanylethyl]Amino}-3-Oxopropanoic Acid,,[H][C@](CS)(CC1=CC=CC=C1)NC(=O)CC(O)=O
DB01936,alpha-D-arabinofuranose,37388-49-1,OC[C@H]1O[C@H](O)[C@@H](O)[C@@H]1O
DB01937,Guanosine-2'-monophosphate,130-50-7,NC1=NC2=C(N=CN2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2OP(O)(O)=O)C(=O)N1
DB01938,L-Histidine Beta Naphthylamide,,[H][C@@](N)(CC1=CN=CN1)C(=O)NC1=CC=C2C=CC=CC2=C1
DB01939,5-Amidino-Benzimidazole,,NC(=[NH2+])C1=CC2=C(C=C1)N=CN2
DB01940,Balanol Analog 2,,[H][C@]1(CNCCC[C@@]1([H])OC(=O)C1=CC=C(C=C1)C(=O)C1=CC=CC=C1O)NC(=O)C1=CC=C(O)C=C1
DB01941,LG-100268,153559-76-3,CC1=C(C=C2C(=C1)C(C)(C)CCC2(C)C)C1(CC1)C1=CC=C(C=N1)C(O)=O
DB01942,Formic acid,64-18-6,[H]C(O)=O
DB01944,(S)-blebbistatin,,CC1=CC=C2N=C3N(CC[C@@]3(O)C(=O)C2=C1)C1=CC=CC=C1
DB01945,4-Carbamoyl-1-Beta-D-Ribofuranosyl-Imidazolium-5-Olate-5'-Phosphate,,[H][C@]1(COP(O)([O-])=O)O[C@@]([H])(N2C=NC(C(N)=O)=C2[O-])[C@]([H])(O)[C@]1([H])O
DB01946,Bisindolylmaleimide VIII,125313-65-7,CN1C=C(C2=C1C=CC=C2)C1=C(C(=O)NC1=O)C1=CN(CCCN)C2=C1C=CC=C2
DB01947,RU78262,,OP(O)(=O)OC1=C(C=O)C=CC=C1
DB01948,"1-(2,6-Dichlorophenyl)-5-(2,4-Difluorophenyl)-7-Piperidin-4-Yl-3,4-Dihydroquinolin-2(1h)-One",,FC1=CC=C(C(F)=C1)C1=CC(=CC2=C1CCC(=O)N2C1=C(Cl)C=CC=C1Cl)C1CCNCC1
DB01949,"2-Amino-N,3,3-Trimethylbutanamide",,CNC(=O)[C@@H](N)C(C)(C)C
DB01950,AR-AO-14418,487021-52-3,COC1=CC=C(CNC(=O)NC2=NC=C(S2)[N+]([O-])=O)C=C1
DB01951,Gpi-1046,,[H][C@]1(CCCN1C(=O)C(=O)C(C)(C)CC)C(=O)OCCCC1=CN=CC=C1
DB01952,"1,N6-Ethenoadenine",13875-63-3,N1C=NC2=C1N=CN1C=CN=C21
DB01953,Inhibitor of P38 Kinase,,C(CC1=CC=NC=C1)C1=CNC2=CC=CC=C12
DB01954,Rolipram,61413-54-5,COC1=C(OC2CCCC2)C=C(C=C1)C1CNC(=O)C1
DB01955,"1,4-Butanediol",110-63-4,OCCCCO
DB01956,Taurine,107-35-7,NCCS(O)(=O)=O
DB01957,3-Chlorophenol,108-43-0,OC1=CC=CC(Cl)=C1
DB01958,"5-[4-Tert-Butylphenylsulfanyl]-2,4-Quinazolinediamine",,CC(C)(C)C1=CC=C(SC2=CC=CC3=C2C(N)=NC(N)=N3)C=C1
DB01959,"3,5-Dimethyl-1-(3-Nitrophenyl)-1h-Pyrazole-4-Carboxylic Acid Ethyl Ester",,CCOC(=O)C1=C(C)N(N=C1C)C1=CC(=CC=C1)[N+]([O-])=O
DB01960,"7-methyl-7,8-dihydroguanosine-5'-diphosphate",104809-16-7,CN1CN([C@@H]2O[C@H](COP(O)(=O)OP(O)(O)=O)[C@@H](O)[C@H]2O)C2=C1C(=O)NC(N)=N2
DB01961,Cytidine 3'-monophosphate,84-52-6,NC1=NC(=O)N(C=C1)[C@@H]1O[C@H](CO)[C@@H](OP(O)(O)=O)[C@H]1O
DB01962,Phosphonotyrosine,21820-51-9,N[C@@H](CC1=CC=C(OP(O)(O)=O)C=C1)C(O)=O
DB01963,Phenylethane Boronic Acid,34420-17-2,OB(O)CCC1=CC=CC=C1
DB01964,AL5424,,[H][C@]1(O)CN(C2=CC=C(OC)C=C2)S(=O)(=O)C2=C1C=C(S2)S(N)(=O)=O
DB01965,"2'-Deoxyuridine 5'-alpha,beta-imido-triphosphate",,[H]N(P(O)(=O)OC[C@H]1O[C@H](C[C@@H]1O)N1C=CC(=O)N([H])C1=O)P(O)(=O)OP(O)(O)=O
DB01966,Di-Stearoyl-3-Sn-Phosphatidylethanolamine,,CCCCCCCCCCCCCCCCCC(=O)OC[C@@H](CO[P@](O)(=O)OCCN)OC(=O)CCCCCCCCCCCCCCCCC
DB01967,"N-{3-[(7ar,12as,12bs)-7-Oxo-1,3,4,6,7,7a,12a,12b-Octahydroindolo[2,3-a]Quinolizin-12(2h)-Yl]Propyl}Propane-2-Sulfonamide",,[H][C@@]12CCCC[N@]1CC(=O)C1=C2N(CCCNS(=O)(=O)C(C)C)C2=C1C=CC=C2
DB01968,2-Thioethenamine,,[H]\C(N)=C(/[H])S
DB01969,Trifluoroacetonyl coenzyme A,,[H]N([H])C1=C2N=CN([C@@H]3O[C@H](COP(O)(=O)OP(O)(=O)OCC(C)(C)[C@@H](O)C(=O)N([H])CCC(=O)N([H])CCSCC(=O)C(F)(F)F)[C@@H](OP(O)(O)=O)[C@H]3O)C2=NC=N1
DB01970,"Hg9a-9, Nonanoyl-N-Hydroxyethylglucamide",,[H][C@](O)(CO)[C@]([H])(O)[C@]([H])(O)[C@]([H])(O)CN(CCO)C(=O)CCCCCCCC
DB01971,trans-urocanic acid,3465-72-3,OC(=O)\C=C\C1=CNC=N1
DB01972,Guanosine-5'-Monophosphate,85-32-5,NC1=NC2=C(N=CN2[C@@H]2O[C@H](COP(O)(O)=O)[C@@H](O)[C@H]2O)C(=O)N1
DB01973,O-Benzylsulfonyl-Serine,,N[C@@H](COS(=O)(=O)CC1=CC=CC=C1)C(O)=O
DB01974,"2-Amino-3-[5-(Amino-Carboxy-Methyl)-2,3-Dihydro-Isoxazol-3-Ylsulfanyl]-Propionic Acid",,[H][C@](N)(CS[C@@]1([H])NOC(=C1)[C@]([H])(N)C(O)=O)C(O)=O
DB01975,AMPCPR,,[H][C@]1(O)O[C@]([H])(COP(O)(=O)CP(O)(=O)OC[C@@]2([H])O[C@@]([H])(N3C=NC4=C(N)N=CN=C34)[C@]([H])(O)[C@]2([H])O)[C@@]([H])(O)[C@@]1([H])O
DB01976,Aminoanthracene,62813-37-0,NC1=CC=CC2=C1C=C1C=CC=CC1=C2
DB01977,6-(N-Phenylcarbamyl)-2-Naphthalenecarboxamidine,,NC(=N)C1=CC=C2C=C(C=CC2=C1)C(=O)NC1=CC=CC=C1
DB01978,"7,9-Dimethylguanine",55235-22-8,[H][C@@]1(N)NC2=C([N+](C)=CN2C)[C@]([H])(O)N1
DB01979,Methyl alpha-D-mannoside,25281-48-5,CO[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O
DB01980,Para-Iodo-D-Phenylalanine Hydroxamic Acid,,[H][C@@](N)(CC1=CC=C(I)C=C1)C(=O)NO
DB01981,"3,6-Anhydro-2-(hydrogen sulfate)-alpha-D-galactopyranose",96519-18-5,[H][C@@]12CO[C@@]([H])([C@H]1O)[C@@H](OS(O)(=O)=O)[C@@H](O)O2
DB01982,D-Mannuronic Acid,1986-14-7,[H][C@]1(O)O[C@]([H])(C(O)=O)[C@@]([H])(O)[C@]([H])(O)[C@]1([H])O
DB01983,2(S)-Amino-6-Boronohexanoic Acid,,N[C@@H](CCCC[B-](O)(O)O)C(O)=O
DB01984,(4S)-5-[[(1S)-1-Carboxy-2-cyclohexylethyl]amino]-4-[[(2S)-2-[[(3R)-4-cyclohexyl-2-oxo-3-(phenylmethoxycarbonylamino)butanoyl]amino]-5-(diaminomethylideneamino)pentanoyl]amino]-5-oxopentanoic acid,,NC(N)=NCCC[C@H](NC(=O)C(=O)[C@@H](CC1CCCCC1)NC(=O)OCC1=CC=CC=C1)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CC1CCCCC1)C(O)=O
DB01985,N-acetyl-L-arginine,155-84-0,CC(=O)N[C@@H](CCCNC(N)=N)C(O)=O
DB01986,3-Fluoro-2-Methyl-Aniline,,CC1=C(N)C=CC=C1F
DB01987,Cocarboxylase,136-08-3,CC1=C(CCO[P@](O)(=O)O[P@](O)([O-])=O)SC=[N+]1CC1=CN=C(C)N=C1N
DB01988,6((S)-3-Benzylpiperazin-1-Yl)-3-(Naphthalen-2-Yl)-4-(Pyridin-4-Yl)Pyrazine,,C([C@H]1CN(CCN1)C1=NN=C(C2=CC3=CC=CC=C3C=C2)C(=C1)C1=CC=NC=C1)C1=CC=CC=C1
DB01989,Methyl N-{[(1R)-1-({1-[(benzyloxy)carbonyl]-L-prolyl-6-ammonio-L-norleucyl}amino)-2-phenylethyl](hydroxy)phosphoryl}-L-alanyl-L-prolinate,,[H]N([C@@H](CCCC[N+]([H])([H])[H])C(=O)N([H])[C@@H](CC1=CC=CC=C1)P(O)(=O)N([H])[C@@H](C)C(=O)N1CCC[C@H]1C(=O)OC)C(=O)[C@@H]1CCCN1C(=O)OCC1=CC=CC=C1
DB01990,Cholesterol sulfate,1256-86-6,[H][C@@]1(CC[C@@]2([H])[C@]3([H])CC=C4C[C@H](CC[C@]4(C)[C@@]3([H])CC[C@]12C)OS(O)(=O)=O)[C@H](C)CCCC(C)C
DB01991,TU-514,,[H]N(O)C(=O)C[C@H]1CO[C@H](CO)[C@@H](O)[C@@H]1OC(=O)CCCCCCCCCCCCC
DB01992,Coenzyme A,85-61-0,CC(C)(COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(O)(O)=O)N1C=NC2=C1N=CN=C2N)[C@@H](O)C(=O)NCCC(=O)NCCS
DB01993,N-(5'-Phosphopyridoxyl)-D-Alanine,,C[C@@H](NCC1=C(O)C(C)=NC=C1COP(O)(O)=O)C(O)=O
DB01994,"2-(Pyrido[1,2-E]Purin-4-Yl)Amino-Ethanol",,OCCNC1=NC=NC2=C1N=C1C=CC=CN21
DB01995,5-methylcytidine 5'-monophosphate,3590-36-1,CC1=CN([C@@H]2O[C@H](COP(O)(O)=O)[C@@H](O)[C@H]2O)C(=O)N=C1N
DB01996,3-Methylpyridine,108-99-6,CC1=CC=CN=C1
DB01997,3-Bromo-7-Nitroindazole,,BrC1=NNC2=C1C=CC=C2N(=O)=O
DB01998,"2-[3,4-Dihydroxy-2-Hydroxymethyl-5-(2-Hydroxy-Nonyl)-Tetrahydro-Furan-2-Yloxy]-6-Hydroxymethyl-Tetra Hydro-Pyran-3,4,5-Triol",,[H][C@@](O)(CCCCCCC)C[C@@]1([H])O[C@@](CO)(O[C@@]2([H])O[C@]([H])(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]2([H])O)[C@@]([H])(O)[C@]1([H])O
DB01999,"5,10,15,20-Tetrakis(4-Sulpfonatophenyl)-21h,23h-Porphine",,OS(O)(O)C1=CC=C(C=C1)C-1=C2\C=CC(=N2)\C(=C2/N\C(\C=C2)=C(/C2=N/C(/C=C2)=C(\C2=CC=C\-1N2)C1=CC=C(C=C1)S(O)(O)O)C1=CC=C(C=C1)S([O-])([O-])[O-])\C1=CC=C(C=C1)S(O)(O)[O-]
DB02001,"5-(4-Morpholin-4-Yl-Phenylsulfanyl)-2,4-Quinazolinediamine",,NC1=NC2=C(C(N)=N1)C(SC1=CC=C(C=C1)N1CCOCC1)=CC=C2
DB02002,2-Aminoprop-2-Enamide,,NC(=C)C(N)=O
DB02004,"5-(Aminomethyl)-6-(2,4-Dichlorophenyl)-2-(3,5-Dimethoxyphenyl)Pyrimidin-4-Amine",,COC1=CC(=CC(OC)=C1)C1=NC(=C(CN)C(N)=N1)C1=CC=C(Cl)C=C1Cl
DB02005,2-Oxo-3-Pentenoic Acid,,[H]\C(C)=C(/[H])C(=O)C(O)=O
DB02006,Br-Coeleneterazine,,[H][C@@]1(CC2=CC=CC=C2)NC(=CN2C(=O)[C@](CC3=CC=C(Br)C=C3)(OO)N=C12)C1=CC=C(O)C=C1
DB02007,alpha-D-glucose 6-phosphate,15209-11-7,O[C@H]1O[C@H](COP(O)(O)=O)[C@@H](O)[C@H](O)[C@H]1O
DB02008,1-(2-Fluorobenzyl)-3-Butyl-8-(N-Acetyl-4-Aminobenzyl)-Xanthine,,CCCCN1C2=C(NC(CC3=CC=C(NC(C)=O)C=C3)=N2)C(=O)N(CC2=CC=CC=C2F)C1=O
DB02009,L-756423,216863-66-0,CC(C)(C)NC(=O)[C@@H]1CN(CC2=CC3=C(O2)C=CC=C3)CCN1C[C@@H](O)C[C@@H](CC1=CC=CC=C1)C(=O)NC1[C@H](O)CC2=C1C=CC=C2
DB02010,Staurosporine,62996-74-1,[H][C@]1(C[C@@]2([H])O[C@](C)(N3C4=CC=CC=C4C4=C5CNC(=O)C5=C5C6=CC=CC=C6N2C5=C34)[C@]1([H])OC)NC
DB02011,N-(Phosphonoacetyl)-L-Ornithine,63446-55-9,N[C@@H](CCCNC(=O)CP(O)(O)=O)C(O)=O
DB02013,Iron azide hydrate,,O.[Fe].[Fe].[N-]=[N+]=[N-]
